"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","catch_long","catch_short","catch_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","catch_median_long","catch_median_short","catch_median_medium","conv_failed","F_maxed","ssb_median_long","ssb_median_short","ssb_median_medium","F_median_long","F_median_medium","F_median_short","Blim","recovery_time","recovery_proportion"
"OM1_HCR-A_Ftrgt-0.16_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,170000,"A",FALSE,FALSE,26355.5483,20512.122,24023.764,0.08205,0.0598,0.108,0.1006,0.076,0.137,0.121,0.115489027,0.124443103,0.179424322,26684,22114.5,24919.5,0,0,192749.5449,164370.5428,183138.2516,0.152341435,0.145726033,0.136547334,119970,1,0.958
"OM1_HCR-A_Ftrgt-0.16_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,180000,"A",FALSE,FALSE,26194.3425,19871.1252,23863.7598,0.07705,0.0556,0.1028,0.0942,0.066,0.128,0.111,0.121465567,0.160914054,0.188036293,26772.5,21094.5,24706,0,0,193477.2007,165458.3737,184261.5014,0.150568206,0.143024092,0.130380138,119970,1,0.962
"OM1_HCR-A_Ftrgt-0.16_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,180000,"A",TRUE,TRUE,26304.25743,20081.88152,23356.08982,0.07735,0.0559,0.1028,0.0948,0.068,0.127,0.111,0.3008277,0.167063257,0.291258321,24623.75,21034.5,22681.95,0,0,193111.715,165456.9046,183960.3158,0.144364442,0.135326985,0.129623482,119970,1,0.962
"OM1_HCR-A_Ftrgt-0.16_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,190000,"A",FALSE,FALSE,25989.9363,19237.5838,23657.4992,0.073,0.0525,0.0976,0.0894,0.065,0.121,0.104,0.127693,0.195639724,0.196221981,26660.5,20189.5,24018,0,0,194320.7274,166368.2578,185246.2157,0.148206137,0.140378987,0.124262455,119970,1,0.965
"OM1_HCR-A_Ftrgt-0.16_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,240000,"A",FALSE,FALSE,24464.2985,16415.8656,22105.2366,0.0575,0.0397,0.0796,0.071,0.052,0.096,0.088,0.156494677196778,0.240328501565992,0.224204004086463,23160,16510.5,20676,0,0,199981.699174135,169917.749043153,190964.364214773,0.129547507535083,0.121162926348199,0.099580225536003,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.16_Btrigger-240000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,240000,"A",TRUE,TRUE,24489.24159,16467.0084,21896.19032,0.0574,0.0397,0.0792,0.071,0.052,0.095,0.088,0.212902856,0.246708797,0.251933186,23120.5,16423,20618.5,0,0,199966.3617,169973.0144,190991.527,0.127074922,0.119245188,0.099340003,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.16_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,250000,"A",FALSE,FALSE,24098.3271,15931.9794,21732.903,0.0552,0.0376,0.077,0.0686,0.05,0.093,0.085,0.159999028521589,0.240894115153527,0.22769220469906,22563.5,15898,20150.5,0,0,201137.747553388,170505.761243843,191911.636159809,0.125401761101968,0.117324503173283,0.0958159713061663,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.16_Btrigger-250000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,250000,"A",TRUE,TRUE,24118.72317,15992.10618,21549.99398,0.0553,0.0378,0.077,0.0686,0.05,0.093,0.085,0.204508379,0.245089113,0.248860792,22534.5,15898,20131.5,0,0,201010.7835,170505.7612,191931.9488,0.123959713,0.116227334,0.095800745,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.16_Btrigger-260000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,260000,"A",TRUE,TRUE,23740.46198,15520.55484,21198.3951174478,0.0533,0.0362,0.0748,0.066,0.048,0.089,0.083,0.199855489292109,0.244174179139137,0.247948234771968,22000,15328.5,19628.5,0,0,202090.786199889,171044.371835649,193025.968282538,0.120490189482235,0.112855477357605,0.0922554239800173,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.16_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.16,2e+05,"A",FALSE,FALSE,25746.5509,18621.1118,23408.463,0.06945,0.0493,0.0936,0.0856,0.061,0.116,0.102,0.134134781,0.225740886,0.203443189,26081.5,19374,23226.5,0,0,195401.9009,167193.73,186353.284,0.145305844,0.136705663,0.118411689,119970,1,0.965
"OM1_HCR-A_Ftrgt-0.16_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.16,2e+05,"A",TRUE,TRUE,25826.15118,18773.98904,23002.5968,0.06885,0.049,0.093,0.0844,0.061,0.116,0.1,0.266341477,0.231096077,0.272389918,24771,19355,22690.5,0,0,195206.9177,167252.317,186266.9343,0.13996478,0.131216635,0.118285849,119970,1,0.965
"OM1_HCR-A_Ftrgt-0.172_Btrigger-166708_TACconstr-FALSE_BB-FALSE.rds",1,0.172,166708,"A",FALSE,FALSE,27558.7794,21998.7792,25192.3954,0.0919,0.0679,0.1184,0.1134,0.084,0.149,0.135,0.118363751,0.110373634,0.180800594,27974.5,23784,26102,0,0,189125.174,162834.7326,179522.8184,0.163432066,0.156681146,0.149005542,119970,1,0.953
"OM1_HCR-A_Ftrgt-0.172_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.172,180000,"A",TRUE,TRUE,27442.25413,21304.31486,24452.33798,0.0848,0.0624,0.1102,0.1042,0.078,0.138,0.124,0.294548333,0.14692807,0.288931558,25791.1,22310,23827,0,0,190089.4027,164125.1754,180875.3038,0.154485118,0.144832383,0.139444303,119970,1,0.957
"OM1_HCR-A_Ftrgt-0.172_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.172,190000,"A",FALSE,FALSE,27121.2957,20409.1644,24756.00201,0.0794,0.0577,0.105,0.0972,0.069,0.133,0.113,0.131628191,0.150701935,0.200327119,27779.5,21453,24992,0,0,191302.1618,165019.9151,182360.7381,0.15772485,0.149492474,0.133504553,119970,1,0.961
"OM1_HCR-A_Ftrgt-0.172_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.172,220000,"A",FALSE,FALSE,26235.9346,18483.7046,23874.3298161683,0.0676,0.0486,0.09,0.0832,0.059,0.112,0.1,0.150622935591525,0.238417810364051,0.220959856763991,25435.5,18975,22795,0,0,194839.845505169,167722.520142944,185885.730545829,0.145898452583207,0.137011338875829,0.115864158065503,119970,1,0.967
"OM1_HCR-A_Ftrgt-0.17_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds",1,0.17,250000,"A",FALSE,FALSE,24968.2991,16722.0528,22586.9998,0.05915,0.0412,0.0816,0.0726,0.053,0.097,0.089,0.162896313512053,0.24093725484124,0.230214380613782,23324.5,16812.5,20897,0,0,198860.191170431,169591.670786727,189880.863345224,0.131677381606522,0.123328188046614,0.101491250344384,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.17_Btrigger-250000_TACconstr-TRUE_BB-TRUE.rds",1,0.17,250000,"A",TRUE,TRUE,24990.72463,16780.96936,22404.72182,0.0592,0.0413,0.0816,0.0726,0.053,0.097,0.089,0.203883982732057,0.2456841321705,0.24988876581082,23288,16812.5,20879.2,0,0,198689.926052421,169591.670786727,190005.015491256,0.130269714997514,0.122269496359724,0.101478334363702,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.17_Btrigger-260000_TACconstr-FALSE_BB-FALSE.rds",1,0.17,260000,"A",FALSE,FALSE,24583.5786,16238.5046,22195.5486,0.0564,0.0388,0.0782,0.0698,0.051,0.094,0.086,0.166345586280149,0.242693501186984,0.232684362108582,22768,16219,20404,0,0,199987.716258847,170225.968550616,191144.322474353,0.127416927174402,0.119492946169473,0.0977848593470306,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.17_Btrigger-260000_TACconstr-TRUE_BB-TRUE.rds",1,0.17,260000,"A",TRUE,TRUE,24600.18234,16286.71528,22042.54436,0.05635,0.0387,0.0782,0.0698,0.051,0.094,0.086,0.200125123425213,0.245804444729918,0.247162953494903,22764,16219,20377,0,0,199885.275276163,170225.968550616,191128.83964728,0.126590604521443,0.118851844449808,0.0977833946005907,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.17_Btrigger-270000_TACconstr-TRUE_BB-TRUE.rds",1,0.17,270000,"A",TRUE,TRUE,24211.4061750514,15818.53234,21670.45204,0.05455,0.0372,0.0766,0.0672,0.05,0.091,0.084,0.194124451698403,0.243800081802599,0.245228916290048,22245,15657.5,19902,0,0,201129.248375169,170768.579667196,192074.025941949,0.123103342911369,0.115313539444856,0.0943039049279269,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.18_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,140000,"A",TRUE,TRUE,28706.17494,24377.12262,25637.79976,0.11315,0.0899,0.1376,0.1352,0.103,0.181,0.164,0.340099023,0.273441024,0.330401503,27383.9,23638.6,24206.45,0,0,184637.2678,160468.1948,175061.8689,0.169076341,0.158705905,0.166398822,119970,1,0.941
"OM1_HCR-A_Ftrgt-0.18_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,160000,"A",TRUE,TRUE,28510.8528,23501.90816,25469.60566,0.1027,0.0791,0.1292,0.1234,0.093,0.161,0.149,0.321065227,0.217629449,0.308636697,26786.85,22809,24167.1,0,0,185970.0813,161248.5303,176709.4747,0.165552065,0.155415632,0.157019273,119970,1,0.945
"OM1_HCR-A_Ftrgt-0.18_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,180000,"A",TRUE,TRUE,28160.42207,22107.3072,25164.18528,0.09035,0.0682,0.1146,0.1104,0.082,0.144,0.132,0.290427722,0.146269683,0.289024249,26595.2,23198.3,24548.4,0,0,188107.2616,163282.7419,179027.5488,0.1611245,0.150916824,0.146274235,119970,1,0.954
"OM1_HCR-A_Ftrgt-0.18_Btrigger-270000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,270000,"A",TRUE,TRUE,25018.62115,16553.27006,22470.8863,0.05785,0.0404,0.0796,0.071,0.052,0.096,0.088,0.194102377868588,0.244381219408102,0.246575067465361,23006.5,16510.5,20616.5,0,0,199005.71090781,169917.749043153,190359.980376394,0.128906440165933,0.121065633273075,0.099580225536003,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.18_Btrigger-280000_TACconstr-TRUE_BB-TRUE.rds",1,0.18,280000,"A",TRUE,TRUE,24612.94029,16091.32878,22092.57848,0.05565,0.0382,0.077,0.0692,0.051,0.093,0.085,0.190987091069422,0.244333700442551,0.245685803228856,22513,15964.5,20174.5,0,0,200281.312327738,170447.714948425,191440.496282926,0.125329491050424,0.117770452803603,0.0962023857088932,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.18_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.18,2e+05,"A",TRUE,TRUE,27631.17148,20654.15954,24782.43258,0.07935,0.0578,0.1044,0.0974,0.07,0.13,0.113,0.258237943,0.158789474,0.273129106,26660,21311,24450.8,0,0,190311.9007,165088.2968,181570.8276,0.155440135,0.145690598,0.132835055,119970,1,0.961
"OM1_HCR-A_Ftrgt-0.1_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,120000,"A",FALSE,FALSE,19397.2391,14878.7352,17595.3542,0.0597,0.0409,0.0812,0.0758,0.056,0.101,0.091,0.085804606,0.127085359,0.121325593,18992,15172,17335,0,0,210688.3626,170866.731,198291.7367,0.098618558,0.096619814,0.093654772,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.1_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,140000,"A",FALSE,FALSE,19393.0858,14654.742,17522.8692,0.05605,0.038,0.078,0.0702,0.053,0.095,0.087,0.08820757,0.142727026,0.132124492,19039.5,15172.5,17393.5,0,0,210965.1896,171037.8199,198586.0647,0.098362548,0.095941924,0.091787413,119970,1,0.972
"OM1_HCR-A_Ftrgt-0.1_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.1,140000,"A",TRUE,TRUE,19508.74772,15826.07052,16992.22384,0.0609,0.0398,0.0888,0.0752,0.055,0.106,0.094,0.36266692,0.336918994,0.346189958,18674.35,14554.3,16123.95,0,0,210518.0401,168868.5221,197626.2146,0.096366774,0.089064962,0.093607617,119970,1,0.972
"OM1_HCR-A_Ftrgt-0.1_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,150000,"A",FALSE,FALSE,19370.5719,14468.1598,17470.2778,0.05385,0.0356,0.0762,0.068,0.049,0.093,0.083,0.090055709,0.161187221,0.138830041,19060,15178,17437,0,0,211187.0755,171178.6989,198904.424,0.098129544,0.09546142,0.090360362,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.1_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,160000,"A",FALSE,FALSE,19330.4989,14227.6158,17397.06915,0.05205,0.0346,0.074,0.065,0.048,0.088,0.081,0.093008962,0.184107006,0.148531107,19106,15163.5,17477.5,0,0,211432.2926,171544.3786,199257.2376,0.097785393,0.094867362,0.088470513,119970,1,0.976
"OM1_HCR-A_Ftrgt-0.1_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.1,160000,"A",TRUE,TRUE,19422.78963,15332.5176,16916.80356,0.0566,0.0354,0.086,0.0696,0.05,0.106,0.088,0.348063327,0.260453435,0.322009244,18565.85,13668.5,15884.8,0,0,210861.4708,169390.551,198339.3209,0.09443193,0.088031319,0.087564021,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.1_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,170000,"A",FALSE,FALSE,19267.2619,13889.9834,17318.4332,0.05015,0.0326,0.0732,0.0622,0.045,0.085,0.077,0.096525022,0.199928288,0.155118271,19142.5,14685,17587,0,0,211615.868,171896.2385,199619.8128,0.097352197,0.094127436,0.085743813,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.1_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,180000,"A",FALSE,FALSE,19181.33686,13488.0294,17217.50385,0.04815,0.0313,0.0696,0.0604,0.043,0.081,0.077,0.100914746,0.211731695,0.164968627,19218,13918.5,17675.5,0,0,212024.6545,172615.7574,200313.2163,0.09673967,0.093069426,0.082409286,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.1_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.1,180000,"A",TRUE,TRUE,19262.50956,13656.13862,16812.42024,0.048,0.031,0.0698,0.0602,0.043,0.083,0.077,0.329322609,0.264416914,0.300524628,17980.05,13911.85,15893.3,0,0,211741.5125,172615.7888,200137.2944,0.092881563,0.086623538,0.081931615,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.1_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.1,190000,"A",FALSE,FALSE,19067.3515,13085.9622,17089.8802,0.0463,0.03,0.0674,0.0578,0.039,0.08,0.074,0.10580453,0.220134181,0.171758641,19281,13239,17689.5,0,0,212370.0546,173160.1196,200839.6435,0.095928077,0.091699485,0.078911524,119970,1,0.981
"OM1_HCR-A_Ftrgt-0.1_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.1,2e+05,"A",FALSE,FALSE,18920.6313,12690.3526,16925.08595,0.04505,0.0291,0.0652,0.0568,0.038,0.077,0.073,0.11183926,0.226346809,0.181259974,19315,12621,17390.5,0,0,212863.746,173605.9695,201535.0595,0.094944282,0.090107229,0.075501943,119970,1,0.981
"OM1_HCR-A_Ftrgt-0.1_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.1,2e+05,"A",TRUE,TRUE,18974.44625,12822.1349,16583.10864,0.0451,0.0292,0.0652,0.0568,0.038,0.077,0.073,0.296469787,0.256886374,0.277692593,17719.9,12621,16189.35,0,0,212725.1904,173605.4533,201519.1177,0.090484919,0.085129616,0.075487506,119970,1,0.981
"OM1_HCR-A_Ftrgt-0.2_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,120000,"A",FALSE,FALSE,30296.5985,26707.7784,28156.3514,0.14125,0.12,0.1606,0.1644,0.136,0.217,0.192,0.105261806,0.119996296,0.150219175,30091.5,27965.5,28151,0,0,178977.9641,157837.0246,169594.3111,0.194522912,0.192098222,0.192886365,119970,1,0.925
"OM1_HCR-A_Ftrgt-0.2_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,140000,"A",FALSE,FALSE,30264.8456,26177.8834,27967.4592,0.12965,0.1053,0.1578,0.1502,0.124,0.213,0.18,0.112621726,0.123649345,0.166486991,30294.5,27969,28324,0,0,179929.3362,158193.2525,170570.5749,0.192489919,0.187747112,0.187077602,119970,1,0.928
"OM1_HCR-A_Ftrgt-0.2_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,150000,"A",FALSE,FALSE,30189.8234,25779.4818,27847.2098,0.12385,0.0988,0.1538,0.144,0.118,0.207,0.173,0.116438251,0.127333817,0.175746135,30458,27972.5,28506.5,0,0,180602.1089,158711.6755,171395.7288,0.191133825,0.185262126,0.183110067,119970,1,0.933
"OM1_HCR-A_Ftrgt-0.2_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,160000,"A",FALSE,FALSE,30073.0457,25298.5224,27693.7328,0.1177,0.0922,0.1496,0.1368,0.11,0.199,0.166,0.12214644,0.131387002,0.185453409,30625.5,27586.5,28676,0,0,181441.7773,159195.7105,172256.6734,0.189131126,0.182082073,0.17885737,119970,1,0.937
"OM1_HCR-A_Ftrgt-0.2_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,170000,"A",FALSE,FALSE,29918.2251,24637.8076,27527.33607,0.1108,0.0858,0.1402,0.1314,0.104,0.183,0.159,0.127603114,0.120575746,0.194689027,30736.5,26481.5,28488,0,0,182321.5206,160032.5759,173153.5741,0.186760051,0.179004537,0.172417042,119970,1,0.943
"OM1_HCR-A_Ftrgt-0.2_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,180000,"A",FALSE,FALSE,29715.5338,23855.4684,27343.3882,0.1039,0.0807,0.1294,0.1248,0.098,0.164,0.148,0.134261115,0.128110358,0.202757614,30523.5,25330,27768,0,0,183518.1786,161139.7726,174604.5766,0.183505638,0.175516629,0.16398238,119970,1,0.944
"OM1_HCR-A_Ftrgt-0.2_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.2,190000,"A",FALSE,FALSE,29469.0145,23077.923,27106.4536,0.0975,0.0752,0.1218,0.1178,0.093,0.156,0.143,0.142052436,0.129723447,0.210328654,29858.5,24248.5,26925,0,0,184736.1296,162133.2209,176184.1617,0.17950455,0.170855056,0.155691775,119970,1,0.95
"OM1_HCR-A_Ftrgt-0.2_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.2,2e+05,"A",FALSE,FALSE,29180.0381,22323.117,26823.1336,0.09155,0.0698,0.1154,0.1112,0.088,0.145,0.133,0.14814851,0.131682437,0.21696062,28889.5,23239,26086.5,0,0,185910.5483,163263.8452,177605.6798,0.175113923,0.166157894,0.148137996,119970,1,0.954
"OM1_HCR-A_Ftrgt-0_Btrigger-166708_TACconstr-FALSE_BB-FALSE.rds",1,0,166708,"A",FALSE,FALSE,0.554834503,6.53e-30,1.23e-29,0.0171,0.0069,0.0344,0.0202,0.01,0.036,0.027,1,1,1.199262597,0,0,0,0,0,259459.9006,185794.43,236593.8902,0,0,0,119970,1,0.995
"OM1_HCR-B_Ftrgt-0.05_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.05,140000,"B",FALSE,FALSE,11263.0282,7841.9122,10028.813,0.03185,0.0175,0.0536,0.0388,0.028,0.061,0.048,0.076614146,0.136317653,0.159623811,11016.5,7836,9981.5,0,0,232108.4649,177978.0971,215650.6967,0.050083127,0.049292623,0.046720659,119970,1,0.988
"OM1_HCR-B_Ftrgt-0.05_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.05,160000,"B",FALSE,FALSE,11243.0001,7683.4062,9985.361,0.0308,0.0167,0.053,0.0368,0.026,0.061,0.046,0.079630748,0.179262321,0.161543418,11022,7835,9998.5,0,0,232158.2489,178188.5358,215875.9079,0.04995908,0.048967927,0.045609958,119970,1,0.988
"OM1_HCR-B_Ftrgt-0.05_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.05,180000,"B",FALSE,FALSE,11190.2992,7333.61,9909.7224,0.0293,0.0155,0.051,0.0352,0.022,0.059,0.044,0.084597174,0.214803938,0.167050747,11048,7187,10046,0,0,232288.4274,178710.9174,216359.6752,0.049684263,0.048332801,0.042945906,119970,1,0.99
"OM1_HCR-B_Ftrgt-0.05_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.05,2e+05,"B",FALSE,FALSE,11076.2358,6926.1532,9763.9702,0.0285,0.0147,0.0502,0.0344,0.021,0.056,0.043,0.091411833,0.238818293,0.176391241,11079.5,6489,10089.5,0,0,232578.8526,179148.6276,216945.2872,0.049151632,0.047308179,0.039574819,119970,1,0.99
"OM1_HCR-B_Ftrgt-0.12_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,140000,"B",TRUE,TRUE,22298.272,17278.37316,19322.4378,0.05805,0.0368,0.0864,0.0722,0.045,0.106,0.091,0.37622991,0.399477293,0.501466593,21497.8,17931.3,18906.3,0,0,203909.5476,167649.8859,192418.2155,0.116269493,0.106969872,0.113190712,119970,1,0.971
"OM1_HCR-B_Ftrgt-0.12_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,160000,"B",TRUE,TRUE,22198.07341,16881.22726,19226.56498,0.0554,0.035,0.083,0.0686,0.042,0.106,0.086,0.375713725,0.397059627,0.481454622,21490.05,16950.85,18700.95,0,0,204294.7034,168284.6818,193014.5754,0.114695436,0.105516978,0.107933978,119970,1,0.974
"OM1_HCR-B_Ftrgt-0.12_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,180000,"B",TRUE,TRUE,22003.36487,15672.18978,19073.73754,0.0507,0.0324,0.0746,0.0634,0.04,0.09,0.079,0.373553691,0.370154012,0.46342782,21127.1,16462.05,18540.6,0,0,205206.0407,170459.3688,194627.1826,0.112238972,0.103043082,0.098340563,119970,1,0.977
"OM1_HCR-B_Ftrgt-0.12_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.12,2e+05,"B",TRUE,TRUE,21656.98691,14789.95462,18732.01908,0.04775,0.0304,0.071,0.0592,0.038,0.087,0.076,0.371415999,0.375619488,0.452635841,20729.05,15339.6,18415.7,0,0,206517.3658,171812.7771,196343.8357,0.109241828,0.099996725,0.090653197,119970,1,0.98
"OM1_HCR-B_Ftrgt-0.135_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.135,190000,"B",TRUE,TRUE,23606.571,16759.57102,20533.04884,0.0535,0.0348,0.078,0.0664,0.043,0.096,0.084,0.37139995,0.363353705,0.463989909,22635.45,17468.95,20140.8,0,0,201355.7023,169364.4931,191531.1195,0.123881806,0.113677266,0.105578618,119970,1,0.974
"OM1_HCR-B_Ftrgt-0.144_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.144,210000,"B",TRUE,TRUE,24098.74705,16606.72276,20971.51198,0.0526,0.0349,0.0754,0.0652,0.043,0.092,0.082,0.369208647995935,0.35276491272711,0.45422015749846,23253.2,16952.3,20431.55,0,0,200429.242562157,169856.209198523,191149.585286337,0.126638396589974,0.115540499220649,0.103008191869583,119970,1,0.975
"OM1_HCR-B_Ftrgt-0.144_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.144,2e+05,"B",FALSE,FALSE,24218.0367,16715.6886,21842.518,0.05465,0.036,0.078,0.0686,0.046,0.092,0.086,0.125977269,0.236732416,0.258485484,24833,17721.5,22184.5,0,0,200041.8562,169084.7987,190630.9585,0.133123442,0.126460708,0.106808887,119970,1,0.973
"OM1_HCR-B_Ftrgt-0.14_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,140000,"B",TRUE,TRUE,24718.56995,19156.41214,21575.27338,0.0668,0.0452,0.0942,0.0826,0.055,0.122,0.103,0.375865726,0.358951452,0.514126534,24001.35,20436.3,21154.2,0,0,197412.8038,165883.3435,186715.1357,0.135081383,0.124680543,0.129257462,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.14_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,150000,"B",TRUE,TRUE,24676.09724,18965.25944,21520.09387,0.06485,0.0435,0.0926,0.0798,0.052,0.119,0.102,0.374539867,0.363713031,0.507595129,23964.25,19856.4,21023.2,0,0,197729.5281,166209.8697,187053.2279,0.133934122,0.12349963,0.126618085,119970,1,0.97
"OM1_HCR-B_Ftrgt-0.14_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,160000,"B",TRUE,TRUE,24589.36656,18702.8267,21439.92918,0.06285,0.0414,0.0906,0.078,0.05,0.113,0.101,0.374194408,0.372407821,0.486992434,23862.6,19331.1,20872.75,0,0,198082.5541,166662.8588,187871.5683,0.13301922,0.12215854,0.123667847,119970,1,0.97
"OM1_HCR-B_Ftrgt-0.14_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,180000,"B",TRUE,TRUE,24343.80984,17765.80454,21213.09,0.0583,0.0391,0.0826,0.0724,0.049,0.103,0.09,0.373303994,0.366783963,0.471990476,23395.05,18675.2,20706.1,0,0,199228.4083,168036.6175,189320.362,0.129982289,0.119254234,0.114221566,119970,1,0.972
"OM1_HCR-B_Ftrgt-0.14_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.14,2e+05,"B",TRUE,TRUE,23939.10473,16745.5473,20826.78533,0.0533,0.0352,0.0764,0.0664,0.043,0.093,0.084,0.370167965,0.361251468,0.462237969,22999.35,17290.7,20481.05,0,0,200641.7819,169517.5727,191147.0654,0.125613678,0.115232679,0.104986471,119970,1,0.974
"OM1_HCR-B_Ftrgt-0.158_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.158,190000,"B",TRUE,TRUE,26013.67107,19024.45558,22785.33952,0.06315,0.0432,0.0892,0.077,0.054,0.11,0.097,0.371156505,0.362267869,0.471556741,24980.95,19831.8,22475.25,0,0,194811.8674,166917.9967,185807.0033,0.143024913,0.131731117,0.123075948,119970,1,0.968
"OM1_HCR-B_Ftrgt-0.158_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.158,210000,"B",TRUE,TRUE,25491.80842,17874.66938,22285.40778,0.0582,0.0397,0.0808,0.0726,0.049,0.098,0.088,0.369176958724064,0.34534168353075,0.460236791198803,24659,18304.95,21549.6,0,0,196843.36025745,168413.441349867,187988.29143211,0.137647492602893,0.125396758864174,0.112416669601036,119970,1,0.972
"OM1_HCR-B_Ftrgt-0.158_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.158,2e+05,"B",FALSE,FALSE,25622.6539,18010.2896,23210.622,0.06025,0.0414,0.085,0.0732,0.049,0.101,0.09,0.130804851,0.232393665,0.264740642,26150,19204,23400,0,0,196231.365,167607.4731,187436.7897,0.144732826,0.137259562,0.116849035,119970,1,0.972
